ClassName,Attribute,DataType,Version,Notes
EvaluatedResultRelationship,uncertaintyCode,"CD",3.2,"DEFINITION: A coded value specifying whether and to what degree this evaluation or observation has been asserted to be in doubt in any way. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedProductInvestigationResult,conclusion,"ST",3.2,"DEFINITION: A text or otherwise formatted description of the final results drawn from the investigation. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedProductInvestigationResult,defectTypeCode,"CD",3.2,"DEFINITION: A coded value specifying the kind of device-related events that characterize the reported event/problem. EXAMPLE(S): malfunction OTHER NAME(S): NOTE(S):"
PerformedProductInvestigationResult,deviceMalfunctionCode,"CD",3.2,"DEFINITION: A coded value specifying the defect or malfunction that occurred during use of the suspect device whether or not the problem is associated with an adverse event. EXAMPLE(S): OTHER NAME(S): NOTE(S): Codes are FDA CDRH device codes."
PerformedProductInvestigationResult,evaluationConclusionCode,"CD",3.2,"DEFINITION: A coded value specifying the relevant fact within the context of the evaluation final results for a reported suspect medical device. EXAMPLE(S): OTHER NAME(S): NOTE(S): Based on FDA CDRH Conclusion Codes. "
SafetyReportVersion,nullificationIndicator,"BL",3.2,"DEFINITION: Specifies whether the report cancels a previously sent adverse event. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
SafetyReportVersion,nullificationReasonCode,"CD",3.2,"DEFINITION: A coded value specifying why the adverse event report is nullified. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
SafetyReportVersion,subtypeCode,"CD",3.2,"DEFINITION: A coded value specifying a further classification of type. EXAMPLE(S): An Adverse Event Report would map to Document.typeCode and the SafetyReportVersion.subtypeCode would map to a 7-day AE Report. OTHER NAME(S): NOTE(S):"
Activity,comment,"ST",3.2,"DEFINITION: Additional description of the activity. EXAMPLE(S): Guidance on how to perform the observation. (for DefinedObservation.comment) OTHER NAME(S): NOTE(S):"
Activity,identifier,"II",3.2,"DEFINITION: A unique symbol that establishes identity of an activity. EXAMPLE(S): 12345 is the identifier for a substance administration OTHER NAME(S): NOTE(S):"
Activity,reasonCode,"DSET<CD>",3.2,"DEFINITION: A coded value specifying the motivation cause or rationale of an activity. EXAMPLE(S): routine requirement drug reaction infectious disease reporting requirement on patient request OTHER NAME(S): NOTE(S): The key difference in how this attribute is used across the Activity subclasses is temporal and the attribute has essentially the same meaning wherever it is used. The most likely uses of reasonCode are with PlannedActivities where it identifies why an activity should be done as part of the study plan and with PerformedActivities where it identifies why an activity was done. While it's possible for a DefinedActivity to have a reason BRIDG has no use cases for the use of this attribute in a DefinedActivity though some may come to harmonization in the future. Nor is it likely based on existing use cases to be used much if at all for ScheduledActivities."
Animal,breedCode,"CD",3.2,"DEFINITION: A coded value specifying a group of animals presumably related by descent from common ancestors and are visibly similar in most characteristics. EXAMPLE(S): Holstein Angora Himalayan cat Labrador Retriever OTHER NAME(S): NOTE(S):"
Animal,description,"ED",3.2,"DEFINITION: A textual or media-based representation of the animal. EXAMPLE(S): paragraph description digital photo audio track OTHER NAME(S): NOTE(S):"
Animal,reproductiveOrgansPresentIndicator,"BL",3.2,"DEFINITION: Specifies whether the anatomical parts of the body involved in reproduction are present. EXAMPLE(S): If the animal has been spayed or neutered reproductiveOrgansPresentIndicator = false. OTHER NAME(S): NOTE(S):"
Animal,speciesCode,"CD",3.2,"DEFINITION: A coded value specifying one of the basic units of biological classification and taxonomic rank that specifies a group of organisms that share similar characteristics and can interbreed with one another to produce fertile offspring. EXAMPLE(S): Canis lupus Rattus rattus OTHER NAME(S): NOTE(S): Assuming this is a two-part name a binomial name. The first part of a binomial name is the generic name the genus of the species. The second part is also called the specific name."
Animal,strain,"ST",3.2,"DEFINITION: A group of presumed common ancestry with clear-cut physiological but usually not morphological distinctions. EXAMPLE(S): Minnesota5 (swine strain) DXL (poultry strain) RB51 (vaccine strain of brucella abortus) OTHER NAME(S): NOTE(S): The specific genotypic or phenotypic variant of an animal."
AssociatedBiologicEntity,typeCode,"DSET<CD>",3.2,"DEFINITION: A coded value specifying the kind of associated biologic entity. EXAMPLE(S): family member roommate guardian nursing home attendant OTHER NAME(S): NOTE(S):"
Biologic,handlingCode,"CD",3.2,"DEFINITION: A coded value specifying a special handling requirement for the biologic. EXAMPLE(S): keep at room temperature store upright OTHER NAME(S): NOTE(S):"
Biologic,riskCode,"CD",3.2,"DEFINITION: A coded value specifying the type of hazard or threat associated with the biologic. EXAMPLE(S): flammable explosive OTHER NAME(S): NOTE(S):"
Biologic,stabilityDuration,"IVL<TS.DATETIME>",3.2,"DEFINITION: The period of time during which the biologic is considered usable after it is activated (opened). EXAMPLE(S): OTHER NAME(S): NOTE(S):"
BiologicEntity,actualIndicator,"BL",3.2,"DEFINITION: Specifies whether the biologic entity is a particular instance (actual) vs. universal kind. EXAMPLE(S): To indicate a particular BiologicEntity actualIndicator = 'true. To indicate a kind of BiologicEntity actualIndicator = false. OTHER NAME(S): NOTE(S):"
BiologicEntity,administrativeGenderCode,"CD",3.2,"DEFINITION: A coded value specifying the physical or societal properties by which male is distinguished from female. EXAMPLE(S): OTHER NAME(S): NOTE(S): For humans identification of sex is usually based upon self-report and may come from a form questionnaire interview etc."
BiologicEntity,birthCountryCode,"CD",3.2,"DEFINITION: A coded value specifying the name of the country in which the biologic entity is born. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
BiologicEntity,birthDate,"TS.DATETIME",3.2,"DEFINITION: The date (and time) on which the biologic entity is born. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
BiologicEntity,birthOrder,"INT.POS",3.2,"DEFINITION: Indicates the sequence of a biologic entity's birth in the family group. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
BiologicEntity,deathDate,"TS.DATETIME",3.2,"DEFINITION: The date (and time) on which the biologic entity died. EXAMPLE(S): OTHER NAME(S): NOTE(S): This BRIDG SCC reserves the option of re-modeling this in future since death date itself might be better modeled as an observation result and this attribute might better be represented as an uncertaintyCode on that observation result."
BiologicEntity,deathDateEstimatedIndicator,"BL",3.2,"DEFINITION: Specifies whether the death date is approximate. EXAMPLE(S): OTHER NAME(S): NOTE(S): This BRIDG SCC reserves the option of re-modeling this in future since death date itself might be better modeled as an observation result and this attribute might better be represented as an uncertaintyCode on that observation result."
BiologicEntity,deathIndicator,"BL",3.2,"DEFINITION: Specifies whether the biologic entity is dead. EXAMPLE(S): OTHER NAME(S): NOTE(S): This BRIDG SCC reserves the option of re-modeling this in future since death date itself might be better modeled as an observation result and this attribute might better be represented as an uncertaintyCode on that observation result."
BiologicEntity,name,"DSET<EN>",3.2,"DEFINITION: A non-unique textual identifier for the biologic entity. EXAMPLE(S): assumed name of Mark Twain official registry name of Samuel Clemens customary name of Sam Clemens OTHER NAME(S): NOTE(S): The EN.use attribute of the EN data type is used to distinguish the various types of names such as official registry customary assumed."
BiologicEntityGroup,actualIndicator,"BL",3.2,"DEFINITION: Specifies whether the biologic entity group is a particular instance (actual) vs. universal kind. EXAMPLE(S): To indicate a particular BiologicEntityGroup actualIndicator = true. To indicate a kind of BiologicEntityGroup actualIndicator = false. OTHER NAME(S): NOTE(S):"
BiologicEntityGroup,name,"TN",3.2,"DEFINITION: A non-unique textual identifier for the biologic entity group. EXAMPLE(S): Litter1 X12 Farmer Brown's Cows OTHER NAME(S): NOTE(S):"
BiologicEntityGroup,quantity,"INT.NONNEG",3.2,"DEFINITION: The number of members in a biologic entity group. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
BiologicEntityGroup,typeCode,"CD",3.2,"DEFINITION: A coded value specifying the kind of biologic entity group. EXAMPLE(S): litter herd OTHER NAME(S): NOTE(S):"
BiologicEntityIdentifier,effectiveDateRange,"IVL<TS.DATETIME>",3.2,"DEFINITION: The date (and time) span for when the biologic entity identifier is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
BiologicEntityIdentifier,identifier,"II",3.2,"DEFINITION: A unique symbol that establishes identity of the biologic entity. EXAMPLE(S): medical record number OTHER NAME(S): NOTE(S): This is different from the SubjectIdentifier.identifier."
BiologicEntityIdentifier,missingIdentifierReasonCode,"CD",3.2,"DEFINITION: A coded value specifying why the identifier was not provided. EXAMPLE(S): forgot to ask subject refused OTHER NAME(S): NOTE(S): This value should only be populated if BiologicEntityIdentifier.identifier is null."
BiologicEntityIdentifier,typeCode,"CD",3.2,"DEFINITION: A coded value specifying the kind of biologic entity identifier. EXAMPLE(S): hospital record number medical record number OTHER NAME(S): NOTE(S):"
BiologicEntityPart,anatomicSiteCode,"CD",3.2,"DEFINITION: A coded value specifying the anatomic location or system of the biologic entity part. EXAMPLE(S): eye skin kidney OTHER NAME(S): NOTE(S): Sources that capture anatomic site and laterality separately should map both to this attribute. For implementation models based on BRIDG where site and laterality are captured separately you may wish to capture both concepts as a post-coordinated code structure or as multiple code repetitions."
BiologicEntityPart,anatomicSiteLateralityCode,"CD",3.2,"DEFINITION: A coded value specifying the side of the body (or a paired organ) where the anatomic site is in a biologic entity part. EXAMPLE(S): left right both OTHER NAME(S): NOTE(S): This attribute is deprecated in BRIDG 3.1 since the only source use case for splitting out laterality from anatomic site comes from CTOM. All other source models had these concepts combined in one attribute. Therefore it was determined to combine these attributes to match the majority of use cases."
BiologicEntityPart,quantityRange,"URG<INT.POS>",3.2,"DEFINITION: An integer falling within minimum and maximum bounds that specifies how many parts that need to be present. EXAMPLE(S): 2 Skin patches OTHER NAME(S): NOTE(S): Default is 1. Normally used during study design to indicate number of parts that will be used in a study. For example 100 study subjects with 3-5 skin patches."
Cosmetic,stabilityDuration,"IVL<TS.DATETIME>",3.2,"DEFINITION: The period of time during which the cosmetic is considered usable after it is activated (opened). EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Device,age,"PQ.TIME",3.2,"DEFINITION: A measure (or best estimate) of the length of time during which a device existed measured from manufacture date (and time) to a given date (and time) of use. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from the difference between the manufacture date and the date of the activity in which it is used. This is not really a characteristic of the device since the device could be used in multiple activities."
Device,availableForEvaluationIndicator,"BL",3.2,"DEFINITION: Specifies whether or not the device is accessible for assessment by the manufacturer. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Device,ceMarkIndicator,"BL",3.2,"DEFINITION: Specifies whether this device bears a CE (Conformite Europeenne) mark. EXAMPLE(S): OTHER NAME(S): NOTE(S): CE is a mark for device products placed on the market in the European Economic Area (EEA). By placing the CE marking on a product the manufacturer affirms that the product conforms with the requirements of the applicable European Community directives."
Device,handlingCode,"CD",3.2,"DEFINITION: A coded value specifying special handling requirements for the device. EXAMPLE(S): keep at room temperature store upright OTHER NAME(S): NOTE(S):"
Device,manufactureDate,"TS.DATETIME",3.2,"DEFINITION: The date (and time) on which the device is made. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Device,overTheCounterProductIndicator,"BL",3.2,"DEFINITION: Specifies whether a device is available over-the-counter. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Device,reprocessedDeviceCode,"CD",3.2,"DEFINITION: A coded value specifying whether a device is reconditioned. EXAMPLE(S): initial use of device reuse unknown OTHER NAME(S): NOTE(S):"
Device,returnedToReprocessorDate,"TS.DATETIME",3.2,"DEFINITION: The date (and time) on which the device was returned to the manufacturer or reprocessor. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Device,riskCode,"CD",3.2,"DEFINITION: A coded value specifying the type of hazard or threat associated with the device. EXAMPLE(S): flammable explosive OTHER NAME(S): NOTE(S):"
Device,singleUseDeviceIndicator,"BL",3.2,"DEFINITION: Specifies whether a device is intended to be used only one time. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Document,typeCode,"CD",3.2,"DEFINITION: A coded value specifying the kind of document. EXAMPLE(S): amendment background material guide Data Clarification Form (DCF) regulatory record OTHER NAME(S): NOTE(S): In RPS this is the code that specifies how the file is to be used within the submission process (e.g. Protocol Summary Introduction). Also known as context of use. RegulatoryRecord - A document that meets a recording requirement of a regulatory authority and must be retained in accordance with that agency's records retention requirements"
DocumentIdentifier,identifier,"II",3.2,"DEFINITION: A unique symbol that establishes identity of the document. EXAMPLE(S): A study protocol identifier is assigned by the National Cancer Institute (NCI). OTHER NAME(S): NOTE(S): A particular document can have one or more ID."
DocumentIdentifier,primaryIndicator,"BL",3.2,"DEFINITION: Specifies whether this is the main or principal document identifier. EXAMPLE(S): OTHER NAME(S): NOTE(S): primaryIndicator may only apply for a given typeCode."
DocumentIdentifier,typeCode,"CD",3.2,"DEFINITION: A coded value specifying the kind of document identifier. EXAMPLE(S): sponsor protocol number national number cooperative group protocol number CDISC protocol identifying number registry identifier OTHER NAME(S): NOTE(S):"
DocumentVersion,bibliographicDesignation,"ED",3.2,"DEFINITION: A text block containing publishing and authoring information that allows receivers of this document version to refer appropriately to this document version. EXAMPLE(S): Good Health Hospital IRB Minutes 18-Jan-2008 OTHER NAME(S): NOTE(S):"
DocumentVersion,confidentialityCode,"CD",3.2,"DEFINITION: A coded value specifying the degree of sensitivity associated with the document. EXAMPLE(S): Normal Restricted Very Restricted OTHER NAME(S): NOTE(S):"
DocumentVersion,date,"TS.DATETIME",3.2,"DEFINITION: The date (and time) on which the document is versioned. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DocumentVersion,keywordCode,"DSET<CD>",3.2,"DEFINITION: A coded value specifying the words or phrases that best describe the document and/or its context. Keywords help users find documents of interest. EXAMPLE(S): species indication biocompatibility drug substance drug product OTHER NAME(S): NOTE(S):"
DocumentVersion,keywordText,"DSET<ST>",3.2,"DEFINITION: A character string of a word or phrase that describes the document and/or its context. Keywords help users find documents of interest. EXAMPLE(S): species indication biocompatibility drug substance drug product OTHER NAME(S): NOTE(S):"
DocumentVersion,languageCode,"CD",3.2,"DEFINITION: A coded value specifying the language that the document is written in. EXAMPLE(S): English German OTHER NAME(S): NOTE(S): This attribute is used to indicate the language in which all (or most) of the discrete data elements that make up the document are expressed. This is distinct from the DocumentVersion.text(ED).languageCode property which expresses the language in which the document is rendered. This attribute is most important in circumstances where the document is not rendered."
DocumentVersion,numberText,"ST.SIMPLE",3.2,"DEFINITION: A character string that identifies a given collection of content of a document at a point in time. EXAMPLE(S): In RPS this could be implemented as follows: The version number would be an integer starting at '1' and incrementing by 1. The first instance or original report should always be valued as '1'. The version number value must be incremented by one when a report is replaced but can also be incremented more often to meet local requirements. OTHER NAME(S): NOTE(S): Different versions of the same document belong to the same document group. Over time there may be multiple changes to a document and the version allows an individual to capture relationships between changes in the instances of a document over time. There can be a new version every time the content changes. "
DocumentVersion,officialTitle,"ST",3.2,"DEFINITION: The formal title of the document. EXAMPLE(S): OTHER NAME(S): NOTE(S): If there is only one title use this attribute."
DocumentVersion,revisionReasonCode,"DSET<CD>",3.2,"DEFINITION: A coded value specifying why the document is revised. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DocumentVersion,text,"ED",3.2,"DEFINITION: A textual or media-based representation that is the full or comprehensive narrative or content of the document. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
DocumentVersion,uniformResourceLocator,"TEL.URL",3.2,"DEFINITION: A complete or local reference to a website ftp file path or other location from which the document contents can be retrieved. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from DocumentVersion.text.ED.reference. Local references should only be used when communicating between systems capable of resolving the local reference. In a Regulatory Product Submission (RPS) message this identifies the file (with a Uniform Resource Identifier (URI)) which is part of the documentation. A URI is a compact string of characters used to identify or name a resource. The main purpose of this identification is to enable interaction with representations of the resource over a network typically the World Wide Web using specific protocols. URIs are defined in schemes defining a specific syntax and associated protocols."
DocumentVersionRelationship,priorityNumber,"REAL",3.2,"DEFINITION: A number specifying the relative rank for one document before other similar documents having the same type of association to the same source document. EXAMPLE(S): A report initiated by the primary physician may be ranked higher than reports initiated by specialty consultants or support staff. OTHER NAME(S): NOTE(S): Relationships with lower priorityNumber values are considered before and above those with higher values. There may be multiple investigations (and therefore reports) into the same event each initiated by a different party. The priorityNumber may be used to rank these investigations. The ordering may be a total ordering in which all priority numbers are unique or a partial ordering in which the same priority may be assigned to more than one relationship. Decimal numbers may be used to insert values between existing priority numbers."
DocumentVersionRelationship,typeCode,"CD",3.2,"DEFINITION: A coded value specifying the kind of document relationship. Each value implies specific constraints to what kinds of objects can be related and in which way. EXAMPLE(S): decomposition (component) pre-condition post-condition sequel (replaces modifies) attribution (cause and effect) OTHER NAME(S): NOTE(S): This is HL7 structured vocabulary and is part of a controlled vocabulary set."
DocumentVersionWorkflowStatus,code,"CD",3.2,"DEFINITION: A coded value specifying the phase in the lifecycle of the document version workflow. EXAMPLE(S): On-hold Accepted Rejected Abstracted Abstraction Verified Abstraction not verified Created available [examples for HL7 StudyDesign Structured Document] OTHER NAME(S): NOTE(S): Please refer to the Processing Status state transition diagram for further details. A state transition diagram needs to be developed for the HL7 StudyDesign Structured Document examples."
DocumentVersionWorkflowStatus,comment,"ST",3.2,"DEFINITION: Additional description of the workflow status. EXAMPLE(S): to capture the reasons of statuses or other notes OTHER NAME(S): NOTE(S):"
DocumentVersionWorkflowStatus,date,"TS.DATE.FULL",3.2,"DEFINITION: The date (and time) on which the status is assigned to the document version workflow. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Drug,actionModeCode,"CD",3.2,"DEFINITION: A coded value specifying the mode of action through which this substance produces a pharmacological effect. EXAMPLE(S): stimulating action depressing action blocking/antagonizing action stabilizing action exchanging/replacing substances direct beneficial chemical reaction direct harmful chemical reaction. OTHER NAME(S): NOTE(S):"
Drug,handlingCode,"CD",3.2,"DEFINITION: A coded value specifying special handling requirements for the drug. EXAMPLE(S): keep at room temperature store upright OTHER NAME(S): NOTE(S):"
Drug,riskCode,"CD",3.2,"DEFINITION: A coded value specifying the type of hazard or threat associated with the drug. EXAMPLE(S): flammable explosive OTHER NAME(S): NOTE(S):"
Drug,stabilityDuration,"IVL<TS.DATETIME>",3.2,"DEFINITION: The period of time during which the drug is considered usable after it is activated (opened). EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ExperimentalUnit,identifier,"DSET<II>",3.2,"DEFINITION: A unique symbol that establishes identity of the experimental unit. EXAMPLE(S): patient number 7 on a study OTHER NAME(S): NOTE(S):"
ExperimentalUnit,statusCode,"CD",3.2,"DEFINITION: A coded value specifying the phase in the lifecycle of the experimental unit. EXAMPLE(S): active cancelled pending suspended terminated nullified OTHER NAME(S): NOTE(S): Please refer to the HL7 Role Status state transition diagram for further details."
ExperimentalUnit,statusDate,"TS.DATETIME",3.2,"DEFINITION: The date (and time) on which the status is assigned to the experimental unit. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ExperimentalUnit,subgroupCode,"CD",3.2,"DEFINITION: A coded value specifying the identification of uniform groups of experimental units for separate analysis or treatment. EXAMPLE(S): Clinical Data Update System (CDUS) Reporting (for the National Cancer Institute (NCI) OTHER NAME(S): NOTE(S):"
FoodProduct,stabilityDuration,"IVL<TS.DATETIME>",3.2,"DEFINITION: The period of time during which the food product is considered usable after it is activated (opened). EXAMPLE(S): OTHER NAME(S): NOTE(S):"
HealthcareFacility,effectiveDateRange,"IVL<TS.DATETIME>",3.2,"DEFINITION: The date (and time) span for when the healthcare facility is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
HealthcareFacility,identifier,"II",3.2,"DEFINITION: A unique symbol that establishes identity of the healthcare facility. EXAMPLE(S): In Cancer Therapy Evaluation Program (CTEP) every site that interacts with the National Cancer Institute (NCI) gets an NCI unique identifier. Hospitals get an American Hospital Association (AHA) ID. OTHER NAME(S): NOTE(S):"
HealthcareFacility,postalAddress,"AD",3.2,"DEFINITION: A contact point used to send physical forms of communication to the healthcare facility. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
HealthcareFacility,telecomAddress,"BAG<TEL>",3.2,"DEFINITION: A sequence of digits or characters used to identify a particular telephone fax or email of the healthcare facility. EXAMPLE(S): OTHER NAME(S): NOTE(S): The set of digits that serves as the address for a telephone device. Included in the phone number are country city and area codes needed to uniquely address the telephone. A URL or e-mail would be similarly described. "
HealthcareProvider,effectiveDateRange,"IVL<TS.DATETIME>",3.2,"DEFINITION: The date (and time) span for when the healthcare provider is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
HealthcareProvider,identifier,"II",3.2,"DEFINITION: A unique symbol that establishes identity of the healthcare provider. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
HealthcareProvider,postalAddress,"AD",3.2,"DEFINITION: A contact point used to send physical forms of communication to the healthcare provider. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
HealthcareProvider,telecomAddress,"BAG<TEL>",3.2,"DEFINITION: A sequence of digits or characters used to identify a particular telephone fax or email of the healthcare provider. EXAMPLE(S): OTHER NAME(S): NOTE(S): The set of digits that serves as the address for a telephone device. Included in the phone number are country city and area codes needed to uniquely address the telephone. A URL or e-mail would be similarly described."
HealthcareProviderGroup,effectiveDateRange,"IVL<TS.DATETIME>",3.2,"DEFINITION: The date (and time) span for when the healthcare provider group is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
HealthcareProviderGroupMember,effectiveDateRange,"IVL<TS.DATETIME>",3.2,"DEFINITION: The date (and time) span for when the healthcare provider group member is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Material,actualIndicator,"BL",3.2,"DEFINITION: Specifies whether the material is a particular instance (actual) vs. universal kind. EXAMPLE(S): To indicate a particular Material actualIndicator = true. To indicate a kind of Material actualIndicator = false. OTHER NAME(S): NOTE(S):"
